Auction Lot,Vendor,Forecasted Qty,  Initial Quote for BOC  ,  Target Price  ,  Pre-Bid Price  ,  Bid Price  ,  Target Spend  ,  Current Spend  ,  Pre-Bid Spend  , Bid Spend ,% Delta to Target
Lot 2,Vendor A,6,6567.91,4860.25,6317.6,5100.46,29161.51,39407.44,37905.62,30602.75,4.90%
Lot 2,Vendor A,6,6567.91,4860.25,6317.6,5100.46,29161.51,39407.44,37905.62,30602.75,4.90%
Lot 2,Vendor A,4,9294.89,6878.22,7977.02,6878.22,27512.88,37179.57,31908.1,27512.88,0.00%
Lot 2,Vendor A,4,9131.12,6300.47,9024.04,6756.45,25201.88,36524.47,36096.14,27025.82,7.20%
Lot 2,Vendor A,1,36096.14,24906.34,36096.14,5691.06,24906.34,36096.14,36096.14,5691.06,-77.20%
Lot 2,Vendor A,1,36096.14,24906.34,34796.03,29736.24,24906.34,36096.14,34796.03,29736.24,19.40%
Lot 2,Vendor A,2,12279.76,8473.04,10927.72,9013.86,16946.07,24559.52,21855.44,18027.72,6.40%
Lot 2,Vendor A,2,13938.44,9617.52,12538.35,10472.47,19235.05,27876.88,25076.7,20944.94,8.90%
Lot 2,Vendor A,4,8494.1,6285.63,7571.82,6285.63,25142.54,33976.4,30287.27,25142.54,0.00%
Lot 2,Vendor A,2,12279.76,9087.02,10927.72,9086.52,18174.04,24559.52,21855.44,18173.03,0.00%
Lot 2,Vendor A,1,33720.59,23267.21,28316.21,22547.15,23267.21,33720.59,28316.21,22547.15,-3.10%
Lot 2,Vendor A,2,12650.02,9361.01,11107.8,9361.01,18722.03,25300.04,22215.6,18722.03,0.00%
Lot 2,Vendor A,2,12650.02,9361.01,11107.8,9360.85,18722.03,25300.04,22215.6,18721.69,0.00%
Lot 2,Vendor A,4,6567.91,4860.25,6317.6,5100.46,19441.01,26271.63,25270.41,20401.83,4.90%
Lot 2,Vendor A,4,24727.95,18298.69,23309.55,20327.9,73194.74,98911.81,93238.2,81311.6,11.10%
Lot 2,Vendor A,1,24444.4,16866.64,16866.64,18088.04,16866.64,24444.4,16866.64,18088.04,7.20%
Lot 2,Vendor A,1,24444.4,18088.86,18088.04,18088.04,18088.86,24444.4,18088.04,18088.04,0.00%
Lot 2,Vendor A,1,24727.95,18298.69,23309.55,20327.9,18298.69,24727.95,23309.55,20327.9,11.10%
Lot 2,Vendor A,3,24727.95,18298.69,23309.55,20327.9,54896.05,74183.85,69928.65,60983.7,11.10%
Lot 2,Vendor A,3,24727.95,18298.69,23309.55,20327.9,54896.05,74183.85,69928.65,60983.7,11.10%
Lot 2,Vendor A,1,12279.76,8473.04,10927.72,9013.86,8473.04,12279.76,10927.72,9013.86,6.40%
Lot 2,Vendor A,1,21407.39,15841.47,19367.12,16746.69,15841.47,21407.39,19367.12,16746.69,5.70%
Lot 2,Vendor A,1,13938.44,9617.52,12538.35,10472.47,9617.52,13938.44,12538.35,10472.47,8.90%
Lot 2,Vendor A,1,12279.76,9087.02,10927.72,9086.52,9087.02,12279.76,10927.72,9086.52,0.00%
Lot 2,Vendor A,1,14824.92,10229.2,13454.07,10228.43,10229.2,14824.92,13454.07,10228.43,0.00%
Lot 2,Vendor A,1,14824.92,10970.44,13454.07,10228.43,10970.44,14824.92,13454.07,10228.43,-6.80%
Lot 2,Vendor A,1,14816.69,10223.51,13454.07,10223.51,10223.51,14816.69,13454.07,10223.51,0.00%
Lot 2,Vendor A,1,14816.69,10964.34,13454.07,10223.51,10964.34,14816.69,13454.07,10223.51,-6.80%
Lot 2,Vendor A,1,12650.02,9361.01,11107.8,9361.01,9361.01,12650.02,11107.8,9361.01,0.00%
Lot 2,Vendor A,1,12650.02,9361.01,11107.8,9360.85,9361.01,12650.02,11107.8,9360.85,0.00%
Lot 2,Vendor A,2,24727.95,18298.69,23309.55,20327.9,36597.37,49455.91,46619.1,40655.79,11.10%
Lot 2,Vendor A,1,12279.76,9087.02,10927.72,9086.52,9087.02,12279.76,10927.72,9086.52,0.00%
Lot 2,Vendor A,1,12279.76,9087.02,10927.72,9086.52,9087.02,12279.76,10927.72,9086.52,0.00%
Lot 2,Vendor A,1,13938.44,10314.44,12538.35,10472.47,10314.44,13938.44,12538.35,10472.47,1.50%
Lot 2,Vendor A,1,99768.24,68840.09,85243.95,68840.09,68840.09,99768.24,85243.95,68840.09,0.00%
Lot 2,Vendor A,1,12650.02,9361.01,11107.8,9361.01,9361.01,12650.02,11107.8,9361.01,0.00%
Lot 2,Vendor A,1,12650.02,9361.01,11107.8,9360.85,9361.01,12650.02,11107.8,9360.85,0.00%
Lot 2,Vendor A,1,10050.03,6934.52,8330.85,7436.34,6934.52,10050.03,8330.85,7436.34,7.20%
Lot 2,Vendor A,1,11683.22,8645.58,10182.15,8621.17,8645.58,11683.22,10182.15,8621.17,-0.30%
Lot 2,Vendor A,1,9294.89,6878.22,7977.02,6878.22,6878.22,9294.89,7977.02,6878.22,0.00%
Lot 2,Vendor A,1,9294.89,6878.22,7977.02,6878.22,6878.22,9294.89,7977.02,6878.22,0.00%
Lot 2,Vendor A,1,9131.12,6300.47,9024.04,6756.45,6300.47,9131.12,9024.04,6756.45,7.20%
Lot 2,Vendor A,1,8494.1,6285.63,7571.82,6285.63,6285.63,8494.1,7571.82,6285.63,0.00%
Lot 2,Vendor A,1,6567.91,4860.25,6317.6,5100.46,4860.25,6567.91,6317.6,5100.46,4.90%
Lot 2,Vendor A,1,24727.95,18298.69,23309.55,20327.9,18298.69,24727.95,23309.55,20327.9,11.10%
Lot 2,Vendor A,4,11683.22,8645.58,10182.15,8621.17,34582.33,46732.89,40728.6,34484.67,-0.30%
Lot 2,Vendor A,4,21407.39,15841.47,19367.12,16746.69,63365.88,85629.58,77468.49,66986.77,5.70%
Lot 2,Vendor A,3,11683.22,8645.58,10182.15,8621.17,25936.75,35049.66,30546.45,25863.5,-0.30%
Lot 2,Vendor A,3,11683.22,8645.58,10182.15,8621.17,25936.75,35049.66,30546.45,25863.5,-0.30%
Lot 2,Vendor A,3,21407.39,15841.47,19367.12,16746.69,47524.41,64222.18,58101.37,50240.07,5.70%
Lot 2,Vendor A,3,21407.39,15841.47,19367.12,16746.69,47524.41,64222.18,58101.37,50240.07,5.70%
Lot 2,Vendor A,2,11683.22,8645.58,10182.15,8621.17,17291.17,23366.44,20364.3,17242.33,-0.30%
Lot 2,Vendor A,2,21407.39,15841.47,19367.12,16746.69,31682.94,42814.79,38734.25,33493.38,5.70%
Lot 2,Vendor A,1,11683.22,8645.58,10182.15,8621.17,8645.58,11683.22,10182.15,8621.17,-0.30%
Lot 2,Vendor A,1,21407.39,15841.47,19367.12,16746.69,15841.47,21407.39,19367.12,16746.69,5.70%
Lot 2,Vendor A,2,89746.82,37867.5,65468.7,46346.45,75735.0,179493.63,130937.4,92692.91,22.40%
Lot 2,Vendor A,2,89746.82,37867.5,65468.7,46346.45,75735.0,179493.63,130937.4,92692.91,22.40%
Lot 2,Vendor A,5,71048.69,6732.0,38565.94,26145.57,33660.0,355243.43,192829.73,130727.87,288.40%
Lot 2,Vendor A,14,89746.82,37867.5,65468.7,46346.45,530145.0,1256455.43,916561.8,648850.36,22.40%
Lot 2,Vendor A,8,71048.69,6732.0,38565.94,26145.57,53856.0,568389.49,308527.56,209164.59,288.40%
Lot 2,Vendor A,6,89746.82,37867.5,65468.7,46346.45,227205.0,538480.9,392812.2,278078.72,22.40%
Lot 2,Vendor A,10,71048.69,6732.0,38565.94,26145.57,67320.0,710486.86,385659.45,261455.73,288.40%
Lot 2,Vendor A,8,89746.82,37867.5,65468.7,46346.45,302940.0,717974.53,523749.6,370771.63,22.40%
Lot 2,Vendor A,13,71048.69,6732.0,38565.94,26145.57,87516.0,923632.92,501357.29,339892.45,288.40%
Lot 2,Vendor A,5,89746.82,37867.5,65468.7,46346.45,189337.5,448734.08,327343.5,231732.27,22.40%
Lot 2,Vendor A,1,71048.69,6732.0,38565.94,26145.57,6732.0,71048.69,38565.94,26145.57,288.40%
Lot 2,Vendor A,4,89746.82,37867.5,65468.7,46346.45,151470.0,358987.27,261874.8,185385.82,22.40%
Lot 2,Vendor A,3,29365.53,15147.0,25060.42,22808.02,45441.0,88096.59,75181.25,68424.05,50.60%
Lot 2,Vendor A,26,47064.25,27769.5,46282.5,42623.66,722007.0,1223670.59,1203345.0,1108215.11,53.50%
Lot 2,Vendor A,3,32177.82,15147.0,25060.42,22808.02,45441.0,96533.47,75181.25,68424.05,50.60%
Lot 2,Vendor A,4,32177.82,15147.0,25060.42,22808.02,60588.0,128711.3,100241.67,91232.06,50.60%
Lot 2,Vendor A,13,29365.53,15147.0,25060.42,22808.02,196911.0,381751.9,325785.42,296504.21,50.60%
Lot 2,Vendor A,7,29365.53,15147.0,25060.42,22808.02,106029.0,205558.72,175422.92,159656.11,50.60%
Lot 2,Vendor A,14,21016.17,6984.45,17166.6,14814.61,97782.3,294226.35,240332.4,207404.51,112.10%
Lot 2,Vendor A,16,19513.07,5890.5,14820.5,12351.54,94248.0,312209.13,237127.97,197624.59,109.70%
Lot 2,Vendor A,10,21016.17,6984.45,17166.6,14814.61,69844.5,210161.68,171666.0,148146.08,112.10%
Lot 2,Vendor A,10,19513.07,5890.5,14820.5,12351.54,58905.0,195130.71,148204.98,123515.37,109.70%
Lot 2,Vendor A,3,21016.17,6984.45,17166.6,14814.61,20953.35,63048.5,51499.8,44443.82,112.10%
Lot 2,Vendor A,3,19513.07,5890.5,14820.5,12351.54,17671.5,58539.21,44461.49,37054.61,109.70%
Lot 2,Vendor A,12,22981.07,6984.45,20896.97,18436.42,83813.4,275772.85,250763.63,221237.08,164.00%
Lot 2,Vendor A,4,22981.07,6984.45,20896.97,18436.42,27937.8,91924.28,83587.88,73745.69,164.00%
Lot 2,Vendor A,4,17007.09,5890.5,14820.5,12351.54,23562.0,68028.33,59281.99,49406.15,109.70%
Lot 2,Vendor A,12,17007.09,5890.5,14820.5,12351.54,70686.0,204085.01,177845.98,148218.44,109.70%
Lot 2,Vendor A,11,22981.07,6984.45,20896.97,18436.42,76828.95,252791.78,229866.66,202800.66,164.00%
Lot 2,Vendor A,11,17007.09,5890.5,14820.5,12351.54,64795.5,187077.92,163025.48,135866.91,109.70%
Lot 2,Vendor A,6,22981.07,6984.45,20896.97,18436.42,41906.7,137886.42,125381.82,110618.54,164.00%
Lot 2,Vendor A,23,22981.07,6984.45,20896.97,18436.42,160642.35,528564.62,480630.3,424037.74,164.00%
Lot 2,Vendor A,23,17007.09,5890.5,14820.5,12351.54,135481.5,391162.92,340871.45,284085.35,109.70%
Lot 2,Vendor A,6,17007.09,5890.5,14820.5,12351.54,35343.0,102042.5,88922.99,74109.22,109.70%
Lot 2,Vendor A,6,47064.25,27769.5,46282.5,42623.66,166617.0,282385.52,277695.0,255741.95,53.50%
Lot 2,Vendor A,6,32177.82,15147.0,25060.42,22808.02,90882.0,193066.94,150362.5,136848.1,50.60%
Lot 2,Vendor A,6,22981.07,6984.45,20896.97,18444.84,41906.7,137886.42,125381.82,110669.03,164.10%
Lot 2,Vendor A,6,17007.09,5890.5,14820.5,12351.54,35343.0,102042.5,88922.99,74109.22,109.70%
Lot 3,Vendor A,8,93722.9,84746.33,72941.22,56922.43,677970.63,749783.23,583529.76,455379.41,-32.80%
Lot 3,Vendor A,8,82950.02,52644.24,63751.2,50556.48,421153.92,663600.17,510009.59,404451.83,-4.00%
Lot 3,Vendor A,6,93722.9,84746.33,72941.22,56922.43,508477.97,562337.42,437647.32,341534.56,-32.80%
Lot 3,Vendor A,6,93722.9,84746.33,72941.22,56922.43,508477.97,562337.42,437647.32,341534.56,-32.80%
Lot 3,Vendor A,8,64942.76,44810.51,61651.66,52772.99,358484.05,519542.1,493213.25,422183.92,17.80%
Lot 3,Vendor A,6,82950.02,52644.24,63751.2,50556.48,315865.44,497700.13,382507.19,303338.87,-4.00%
Lot 3,Vendor A,6,82950.02,52644.24,63751.2,50556.48,315865.44,497700.13,382507.19,303338.87,-4.00%
Lot 3,Vendor A,8,58266.3,40203.75,49084.69,39490.75,321629.98,466130.41,392677.56,315926.03,-1.80%
Lot 3,Vendor A,8,51966.83,35857.11,50564.05,44678.6,286856.92,415734.66,404512.42,357428.81,24.60%
Lot 3,Vendor A,6,67128.14,46318.42,61419.4,50931.79,277910.49,402768.83,368516.41,305590.73,10.00%
Lot 3,Vendor A,6,67128.14,46318.42,61419.4,50931.79,277910.49,402768.83,368516.41,305590.73,10.00%
Lot 3,Vendor A,6,64942.76,44810.51,61651.66,52772.99,268863.04,389656.58,369909.94,316637.94,17.80%
Lot 3,Vendor A,6,64942.76,44810.51,61651.66,52772.99,268863.04,389656.58,369909.94,316637.94,17.80%
Lot 3,Vendor A,4,93722.9,84746.33,72941.22,56922.43,338985.32,374891.62,291764.88,227689.7,-32.80%
Lot 3,Vendor A,6,58266.3,40203.75,49084.69,39490.75,241222.49,349597.81,294508.17,236944.52,-1.80%
Lot 3,Vendor A,6,58266.3,40203.75,49084.69,39490.75,241222.49,349597.81,294508.17,236944.52,-1.80%
Lot 3,Vendor A,6,51966.83,35857.11,50564.05,44678.6,215142.69,311800.99,303384.31,268071.61,24.60%
Lot 3,Vendor A,6,51966.83,35857.11,50564.05,44678.6,215142.69,311800.99,303384.31,268071.61,24.60%
Lot 3,Vendor A,4,82950.02,52644.24,63751.2,50556.48,210576.96,331800.08,255004.79,202225.91,-4.00%
Lot 3,Vendor A,4,67128.14,46318.42,61419.4,50931.79,185273.66,268512.55,245677.61,203727.15,10.00%
Lot 3,Vendor A,4,64942.76,44810.51,61651.66,52772.99,179242.02,259771.05,246606.62,211091.96,17.80%
Lot 3,Vendor A,4,58266.3,40203.75,49084.69,39490.75,160814.99,233065.21,196338.78,157963.01,-1.80%
Lot 3,Vendor A,4,51966.83,35857.11,50564.05,44678.6,143428.46,207867.33,202256.21,178714.4,24.60%
Lot 3,Vendor A,8,21498.64,14834.06,18888.31,14273.52,118672.5,171989.14,151106.47,114188.18,-3.80%
Lot 3,Vendor A,8,10063.35,6943.7,7547.41,6943.22,55549.65,80506.75,60379.31,55545.73,0.00%
Lot 3,Vendor A,6,21498.64,14834.06,18888.31,14273.52,89004.38,128991.85,113329.85,85641.14,-3.80%
Lot 3,Vendor A,6,21498.64,14834.06,18888.31,14273.52,89004.38,128991.85,113329.85,85641.14,-3.80%
Lot 3,Vendor A,6,10063.35,6943.7,7547.41,6943.22,41662.24,60380.07,45284.48,41659.3,0.00%
Lot 3,Vendor A,6,10063.35,6943.7,7547.41,6943.22,41662.24,60380.07,45284.48,41659.3,0.00%
Lot 3,Vendor A,1,93722.9,84746.33,72941.22,56922.43,84746.33,93722.9,72941.22,56922.43,-32.80%
Lot 3,Vendor A,8,11664.87,8048.76,7318.53,6053.75,64390.1,93318.98,58548.2,48430.01,-24.80%
Lot 3,Vendor A,4,21498.64,14834.06,18888.31,14273.52,59336.25,85994.57,75553.24,57094.09,-3.80%
Lot 3,Vendor A,1,82950.02,52644.24,63751.2,50556.48,52644.24,82950.02,63751.2,50556.48,-4.00%
Lot 3,Vendor A,4,10063.35,6943.7,7547.41,6943.22,27774.83,40253.37,30189.65,27772.87,0.00%
Lot 3,Vendor A,8,9263.23,6391.63,7755.26,6601.57,51133.04,74105.86,62042.11,52812.54,3.30%
Lot 3,Vendor A,8,9263.23,6391.63,8786.94,7730.02,51133.04,74105.86,70295.54,61840.15,20.90%
Lot 3,Vendor A,6,11664.87,8048.76,7318.53,6053.75,48292.57,69989.24,43911.15,36322.51,-24.80%
Lot 3,Vendor A,6,11664.87,8048.76,7318.53,6053.75,48292.57,69989.24,43911.15,36322.51,-24.80%
Lot 3,Vendor A,1,64942.76,44810.51,61651.66,52772.99,44810.51,64942.76,61651.66,52772.99,17.80%
Lot 3,Vendor A,8,8667.45,6413.91,6490.49,5387.28,51311.3,69339.6,51923.92,43098.26,-16.00%
Lot 3,Vendor A,8,8667.45,6413.91,6490.49,5387.28,51311.3,69339.6,51923.92,43098.26,-16.00%
Lot 3,Vendor A,8,7398.47,5474.87,5049.0,5049.0,43798.93,59187.74,40392.0,40392.0,-7.80%
Lot 3,Vendor A,1,58266.3,40203.75,49084.69,39490.75,40203.75,58266.3,49084.69,39490.75,-1.80%
Lot 3,Vendor A,1,51966.83,35857.11,50564.05,44678.6,35857.11,51966.83,50564.05,44678.6,24.60%
Lot 3,Vendor A,6,9263.23,6391.63,8786.94,7730.02,38349.78,55579.39,52721.66,46380.11,20.90%
Lot 3,Vendor A,6,9263.23,6391.63,8786.94,7730.02,38349.78,55579.39,52721.66,46380.11,20.90%
Lot 3,Vendor A,6,8667.45,6413.91,6490.49,5387.28,38483.48,52004.7,38942.94,32323.7,-16.00%
Lot 3,Vendor A,6,8667.45,6413.91,6490.49,5387.28,38483.48,52004.7,38942.94,32323.7,-16.00%
Lot 3,Vendor A,4,11664.87,8048.76,7318.53,6053.75,32195.05,46659.49,29274.1,24215.0,-24.80%
Lot 3,Vendor A,800,88.92,65.81,81.63,68.16,52641.41,71137.04,65300.4,54529.2,3.60%
Lot 3,Vendor A,6,8667.45,6413.91,6490.49,5387.28,38483.48,52004.7,38942.94,32323.7,-16.00%
Lot 3,Vendor A,6,8667.45,6413.91,6490.49,5387.28,38483.48,52004.7,38942.94,32323.7,-16.00%
Lot 3,Vendor A,8,14680.79,10863.79,12018.3,10863.79,86910.31,117446.36,96146.42,86910.31,0.00%
Lot 3,Vendor A,8,12924.45,9564.09,10865.45,9563.65,76512.71,103395.55,86923.58,76509.18,0.00%
Lot 3,Vendor A,6,7398.47,5474.87,5049.0,5049.0,32849.2,44390.81,30294.0,30294.0,-7.80%
Lot 3,Vendor A,6,7398.47,5474.87,5049.0,5049.0,32849.2,44390.81,30294.0,30294.0,-7.80%
Lot 3,Vendor A,4,9263.23,6391.63,8786.94,7730.02,25566.52,37052.93,35147.77,30920.08,20.90%
Lot 3,Vendor A,600,88.92,65.81,81.63,68.16,39481.06,53352.78,48975.3,40896.9,3.60%
Lot 3,Vendor A,600,88.92,65.81,81.63,68.16,39481.06,53352.78,48975.3,40896.9,3.60%
Lot 3,Vendor A,6,12924.45,9564.09,10865.45,9563.65,57384.53,77546.67,65192.69,57381.89,0.00%
Lot 3,Vendor A,6,12924.45,9564.09,10865.45,9563.65,57384.53,77546.67,65192.69,57381.89,0.00%
Lot 3,Vendor A,4,8667.45,6413.91,6490.49,5387.28,25655.65,34669.8,25961.96,21549.13,-16.00%
Lot 3,Vendor A,4,8667.45,6413.91,6490.49,5387.28,25655.65,34669.8,25961.96,21549.13,-16.00%
Lot 3,Vendor A,4,7398.47,5474.87,5049.0,5049.0,21899.47,29593.87,20196.0,20196.0,-7.80%
Lot 3,Vendor A,400,88.92,65.81,81.63,68.16,26320.71,35568.52,32650.2,27264.6,3.60%
Lot 3,Vendor A,1,21498.64,14834.06,18888.31,14273.52,14834.06,21498.64,18888.31,14273.52,-3.80%
Lot 3,Vendor A,4,12924.45,9564.09,10865.45,9563.65,38256.36,51697.77,43461.79,38254.59,0.00%
Lot 3,Vendor A,1,10063.35,6943.7,7547.41,6943.22,6943.7,10063.35,7547.41,6943.22,0.00%
Lot 3,Vendor A,1,10063.35,7446.87,7547.41,6943.22,7446.87,10063.35,7547.41,6943.22,-6.80%
Lot 3,Vendor A,1,11664.87,8048.76,7318.53,6053.75,8048.76,11664.87,7318.53,6053.75,-24.80%
Lot 3,Vendor A,1,9263.23,6391.63,8786.94,7730.02,6391.63,9263.23,8786.94,7730.02,20.90%
Lot 3,Vendor A,1,8667.45,6413.91,6490.49,5387.28,6413.91,8667.45,6490.49,5387.28,-16.00%
Lot 3,Vendor A,1,8667.45,6413.91,6490.49,5387.28,6413.91,8667.45,6490.49,5387.28,-16.00%
Lot 3,Vendor A,1,7398.47,5474.87,5049.0,5049.0,5474.87,7398.47,5049.0,5049.0,-7.80%
Lot 3,Vendor A,1,12924.45,9564.09,10865.45,9563.65,9564.09,12924.45,10865.45,9563.65,0.00%
Lot 3,Vendor A,100,88.92,65.81,81.63,68.16,6580.18,8892.13,8162.55,6816.15,3.60%
Lot 3,Vendor A,1,14680.79,10863.79,12018.3,10863.79,10863.79,14680.79,12018.3,10863.79,0.00%
Lot 3,Vendor A,1,12924.45,9564.09,10865.45,9563.65,9564.09,12924.45,10865.45,9563.65,0.00%
Lot 3,Vendor A,1,14680.79,10863.79,12018.3,10863.79,10863.79,14680.79,12018.3,10863.79,0.00%
Lot 3,Vendor A,10.5,22797.25,20196.0,23507.3,17287.78,212058.0,239371.16,246826.68,181521.65,-14.40%
Lot 3,Vendor A,6,22797.25,20196.0,23507.3,17287.78,121176.0,136783.52,141043.82,103726.66,-14.40%
Lot 3,Vendor A,7.5,22797.25,20196.0,23507.3,17287.78,151470.0,170979.4,176304.77,129658.32,-14.40%
Lot 3,Vendor A,16.5,22797.25,20196.0,23507.3,17287.78,333234.0,376154.68,387870.49,285248.3,-14.40%
Lot 3,Vendor A,10.5,22797.25,20196.0,23507.3,17287.78,212058.0,239371.16,246826.68,181521.65,-14.40%
Lot 3,Vendor A,10.5,99607.64,33660.0,70812.23,59355.2,353430.0,1045880.22,743528.36,623229.63,76.30%
Lot 3,Vendor A,6,99607.64,33660.0,70812.23,59355.2,201960.0,597645.84,424873.35,356131.22,76.30%
Lot 3,Vendor A,7.5,99607.64,33660.0,70812.23,59355.2,252450.0,747057.3,531091.69,445164.02,76.30%
Lot 3,Vendor A,16.5,99607.64,33660.0,70812.23,59355.2,555390.0,1643526.06,1168401.71,979360.84,76.30%
Lot 3,Vendor A,10.5,99607.64,33660.0,70812.23,59355.2,353430.0,1045880.22,743528.36,623229.63,76.30%
Lot 3,Vendor A,10,64529.53,33660.0,63385.15,46462.58,336600.0,645295.27,633851.46,464625.81,38.00%
Lot 3,Vendor A,22,64529.53,33660.0,63385.15,46462.58,740520.0,1419649.6,1394473.21,1022176.78,38.00%
Lot 3,Vendor A,14,64529.53,33660.0,63385.15,46462.58,471240.0,903413.38,887392.04,650476.13,38.00%
Lot 3,Vendor A,14,64529.53,33660.0,63385.15,46462.58,471240.0,903413.38,887392.04,650476.13,38.00%
Lot 3,Vendor A,8,64529.53,33660.0,63385.15,46462.58,269280.0,516236.22,507081.17,371700.65,38.00%
Lot 3,Vendor A,12,76655.74,33660.0,63385.15,46041.83,403920.0,919868.93,760621.75,552501.97,36.80%
Lot 3,Vendor A,20,76655.74,33660.0,63385.15,46041.83,673200.0,1533114.88,1267702.92,920836.62,36.80%
Lot 3,Vendor A,14,76655.74,33660.0,63385.15,46041.83,471240.0,1073180.42,887392.04,644585.63,36.80%
Lot 3,Vendor A,34,76028.56,33660.0,63385.15,46041.83,1144440.0,2584970.95,2155094.96,1565422.25,36.80%
Lot 3,Vendor A,34,76028.56,33660.0,63385.15,46041.83,1144440.0,2584970.95,2155094.96,1565422.25,36.80%
Lot 3,Vendor A,18,46.28,42.08,46.28,46.28,757.35,833.09,833.09,833.09,10.00%
Lot 3,Vendor A,2,15785.61,12470.63,15315.3,15315.3,24941.27,31571.23,30630.6,30630.6,22.80%
Lot 3,Vendor A,1,3726.08,2943.6,2943.6,2939.36,2943.6,3726.08,2943.6,2939.36,-0.10%
Lot 3,Vendor A,2,3726.08,2943.6,2943.6,2939.36,5887.2,7452.16,5887.2,5878.72,-0.10%
Lot 3,Vendor A,3,15785.61,12470.63,15315.3,15315.3,37411.9,47356.84,45945.9,45945.9,22.80%
Lot 3,Vendor A,6,3726.08,2943.6,2943.6,2939.36,17661.61,22356.47,17661.6,17636.16,-0.10%
Lot 3,Vendor A,3,15785.61,12470.63,15315.3,15315.3,37411.9,47356.84,45945.9,45945.9,22.80%
Lot 3,Vendor A,6,3726.08,2943.6,2943.6,2939.36,17661.61,22356.47,17661.6,17636.16,-0.10%
Lot 3,Vendor A,1,34892.8,25471.74,34892.8,34892.8,25471.74,34892.8,34892.8,34892.8,37.00%
Lot 3,Vendor A,2,3726.08,2943.6,2943.6,2939.36,5887.2,7452.16,5887.2,5878.72,-0.10%
Lot 3,Vendor A,3,3726.08,2943.6,2943.6,2939.36,8830.8,11178.23,8830.8,8818.08,-0.10%
Lot 3,Vendor A,3,3726.08,2943.6,2943.6,2939.36,8830.8,11178.23,8830.8,8818.08,-0.10%
Lot 3,Vendor A,3,3726.08,2943.6,2943.6,2939.36,8830.8,11178.23,8830.8,8818.08,-0.10%
Lot 3,Vendor A,3,3726.08,2943.6,2943.6,2939.36,8830.8,11178.23,8830.8,8818.08,-0.10%
Lot 3,Vendor A,6,3726.08,2943.6,2943.6,2939.36,17661.61,22356.47,17661.6,17636.16,-0.10%
Lot 3,Vendor A,18,1514.7,1287.5,1237.01,1237.01,23174.91,27264.6,22266.09,22266.09,-3.90%
Lot 3,Vendor A,27,1931.75,1641.99,1523.12,1523.12,44333.6,52157.18,41124.11,41124.11,-7.20%
Lot 3,Vendor A,18,2428.62,2064.33,1960.7,1960.7,37157.88,43715.15,35292.51,35292.51,-5.00%
Lot 3,Vendor A,55,7253.73,5222.69,6647.85,5222.69,287247.71,398955.15,365631.75,287247.71,0.00%
Lot 3,Vendor A,50,7253.73,5222.69,6647.85,5222.69,261134.28,362686.5,332392.5,261134.28,0.00%
Lot 3,Vendor A,40,7253.73,5222.69,6647.85,5222.69,208907.42,290149.2,265914.0,208907.42,0.00%
Lot 3,Vendor A,35,7253.73,5222.69,6647.85,5222.69,182794.0,253880.55,232674.75,182794.0,0.00%
Lot 3,Vendor A,35,5549.69,3995.78,4910.15,3995.78,139852.25,194239.24,171855.34,139852.25,0.00%
Lot 3,Vendor A,10,7253.73,5222.69,6647.85,5222.69,52226.86,72537.3,66478.5,52226.86,0.00%
Lot 3,Vendor A,10,7253.73,5222.69,6647.85,5222.69,52226.86,72537.3,66478.5,52226.86,0.00%
Lot 3,Vendor A,44,7253.73,5222.69,6647.85,5222.69,229798.17,319164.12,292505.4,229798.17,0.00%
Lot 3,Vendor A,49,5549.69,3995.78,4910.15,3995.78,195793.15,271934.93,240597.47,195793.15,0.00%
Lot 3,Vendor A,28,7253.73,5222.69,6647.85,5222.69,146235.2,203104.44,186139.8,146235.2,0.00%
Lot 3,Vendor A,11,7253.73,5222.69,6647.85,5222.69,57449.54,79791.03,73126.35,57449.54,0.00%
Lot 3,Vendor A,14,5549.69,3995.78,4910.15,3995.78,55940.9,77695.7,68742.14,55940.9,0.00%
Lot 3,Vendor A,7,7253.73,5222.69,6647.85,5222.69,36558.8,50776.11,46534.95,36558.8,0.00%
Lot 3,Vendor A,10,1806.33,1282.5,1806.33,1282.49,12824.95,18063.3,18063.3,12824.88,0.00%
Lot 3,Vendor A,81,766.1,543.93,503.22,503.22,44058.5,62054.23,40760.58,40760.58,-7.50%
Lot 3,Vendor A,20,2744.6,1948.67,2744.6,1948.67,38973.36,54892.05,54892.05,38973.36,0.00%
Lot 3,Vendor A,10,2744.6,1948.67,2744.6,1948.67,19486.68,27446.03,27446.03,19486.68,0.00%
Lot 3,Vendor A,10,2744.6,1948.67,2744.6,1948.67,19486.68,27446.03,27446.03,19486.68,0.00%
Lot 3,Vendor A,45,766.1,543.93,503.22,503.22,24476.95,34474.57,22644.76,22644.76,-7.50%
Lot 3,Vendor A,14,2177.43,1545.98,2177.43,1545.97,21643.67,30484.04,30484.04,21643.58,0.00%
Lot 3,Vendor A,7,2177.43,1545.98,2177.43,1545.97,10821.83,15242.02,15242.02,10821.79,0.00%
Lot 3,Vendor A,7,2177.43,1545.98,2177.43,1545.97,10821.83,15242.02,15242.02,10821.79,0.00%
Lot 3,Vendor A,22,2177.43,1545.98,2177.43,1545.97,34011.49,47903.5,47903.5,34011.34,0.00%
Lot 3,Vendor A,11,2177.43,1545.98,2177.43,1545.97,17005.74,23951.75,23951.75,17005.67,0.00%
